Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Texas,N/A,1940,District 16,N/A,N/A,N/A,"34,515","Thomason, R. Ewing",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,515",D,0,0,100,
House,Texas,N/A,1940,District 17,N/A,N/A,N/A,"45,456","Russell, Sam",Challenger,N/A,N/A,N/A,N/A,N/A,"45,456",D,0,0,100,
House,Texas,N/A,1940,District 18,N/A,N/A,N/A,"51,660","Worley, Eugene",Challenger,N/A,N/A,N/A,N/A,N/A,"51,660",D,0,0,100,
House,Texas,N/A,1940,District 19,N/A,N/A,N/A,"56,343","Mahon, George H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,343",D,0,0,100,
House,Texas,N/A,1940,District 20,"9,296","Hotchkin, Harry",Challenger,"47,075","Kilday, Paul J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,779",D,0,16.49,83.51,
House,Texas,N/A,1940,District 21,"3,832","Ridenhower, Ray",Challenger,"49,468","South, Charles L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,636",D,0,7.19,92.81,
House,Utah,N/A,1940,District 1,"47,021","Young, Leroy B.",Challenger,"62,654","Granger, Walter K.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,633",D,0,42.87,57.13,
House,Utah,N/A,1940,District 2,"50,332","Christensen, A. Sherman",Challenger,"84,874","Robinson, J. W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,542",D,0,37.23,62.77,
House,Vermont,N/A,1940,At Large,"89,637","Plumley, Charles A.",Incumbent,"50,804","Rock, Michael J.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,833",R,0,63.83,36.17,
House,Virginia,N/A,1940,District 1,N/A,N/A,N/A,"22,493","Bland, Schuyler Otis",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,493",D,0,0,100,
House,Virginia,N/A,1940,District 2,N/A,N/A,N/A,"29,788","Darden, Colgate W. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,788",D,0,0,100,
House,Virginia,N/A,1940,District 3,N/A,N/A,N/A,"34,885","Satterfield, David E. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,885",D,0,0,100,
House,Virginia,N/A,1940,District 4,N/A,N/A,N/A,"19,043","Drewry, Patrick Henry",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,043",D,0,0,100,
House,Virginia,N/A,1940,District 5,N/A,N/A,N/A,"25,631","Burch, Thomas G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,631",D,0,0,100,
House,Virginia,N/A,1940,District 6,"13,864","McWane, Fred W.",Challenger,"30,046","Woodrum, Clifton A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,182",D,0,31.57,68.43,
House,Virginia,N/A,1940,District 7,"13,964","Garber, J. A.",Challenger,"26,233","Robertson, A. Willis",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,269",D,0,34.74,65.26,
House,Virginia,N/A,1940,District 8,"8,794","Goodloe, Henry B.",Challenger,"33,031","Smith, Howard Worth",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,237",D,0,21.03,78.97,
House,Virginia,N/A,1940,District 9,"24,109","Parks, Fred C.",Challenger,"32,412","Flannagan, John W. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,303",D,0,42.65,57.35,
House,Washington,N/A,1940,District 1,"71,110","Wettrick, Fred J.",Challenger,"113,988","Magnuson, Warren G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,878",D,0,38.42,61.58,
House,Washington,N/A,1940,District 2,"49,209","Peterson, Payson",Challenger,"66,314","Jackson, Henry M.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,105",D,0,42.6,57.4,
House,Washington,N/A,1940,District 3,"48,700","Mack, Russell V.",Challenger,"60,529","Smith, Martin F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,829",D,0,44.59,55.41,
House,Washington,N/A,1940,District 4,"48,003","Miller, Frank",Challenger,"50,493","Hill, Knute",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,490",D,0,48.74,51.26,
House,Washington,N/A,1940,District 5,"54,258","Horan, Walt",Challenger,"67,582","Leavy, Charles H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,324",D,0,44.53,55.47,
House,Washington,N/A,1940,District 6,"42,334","Preus, Paul A.",Challenger,"71,536","Coffee, John M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,202",D,0,37.18,62.82,
House,West Virginia,N/A,1940,District 1,"63,906","Schiffler, A. C.",Challenger,"72,717","Ramsay, Robert L.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,811",D,0,46.78,53.22,
House,West Virginia,N/A,1940,District 2,"56,911","Sharp, Summers H.",Challenger,"77,045","Randolph, Jennings",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,134",D,0,42.48,57.52,
House,West Virginia,N/A,1940,District 3,"60,810","Waugh, H. Roy",Challenger,"79,441","Edmiston, Andrew",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,631",D,0,43.36,56.64,
House,West Virginia,N/A,1940,District 4,"74,491","Hiteshew, Harry O.",Challenger,"82,979","Johnson, George W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,488",D,0,47.3,52.7,
House,West Virginia,N/A,1940,District 5,"48,223","Sanders, Hartley",Challenger,"81,903","Kee, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,680",D,0,37.06,62.94,
House,West Virginia,N/A,1940,District 6,"65,762","O'Connor, R. E.",Challenger,"105,927","Smith, Joe Luther",Incumbent,N/A,N/A,N/A,N/A,N/A,"40,165",D,0,38.3,61.7,
House,Wisconsin,N/A,1940,District 1,"69,276","Bolles, Stephen",Incumbent,"26,520","Weisman, Jacob M.",Challenger,Progressive,"28,308","Slagg, Stanley W.",Challenger,N/A,"40,968",R,22.81,72.32,27.68,
House,Wisconsin,N/A,1940,District 2,"58,121","Hawks, Charles Jr.",Incumbent,"18,237","Brooks, Thomas R.",Challenger,Progressive,"60,481","Sauthoff, Harry",Challenger,N/A,"2,360",PR,44.2,76.12,23.88,
House,Wisconsin,N/A,1940,District 3,"54,457","Stevenson, William H.",Challenger,"11,806","Doherty, George T.",Challenger,Progressive,"52,131","Withrow, Gardner R.",Challenger,N/A,"2,326",R,44.03,82.18,17.82,
House,Wisconsin,N/A,1940,District 4,"50,796","Schafer, John C.",Incumbent,"57,381","Wasielewski, Thaddeus F.B.",Challenger,Progressive,"52,907","Fons, Leonard C.",Challenger,N/A,"4,474",D,32.84,46.96,53.04,
House,Wisconsin,N/A,1940,District 5,"73,728","Thill, Lewis D.",Incumbent,"37,872","Murphy, Francis T.",Challenger,Progressive,"54,501","Pasch, James M.",Challenger,N/A,"19,227",R,32.81,66.06,33.94,
House,Wisconsin,N/A,1940,District 6,"66,821","Keefe, Frank B.",Incumbent,"30,162","Fessler, Jacob A.",Challenger,Progressive,"19,387","Corrigan, Walter D.",Challenger,N/A,"36,659",R,16.66,68.9,31.1,
House,Wisconsin,N/A,1940,District 7,"58,696","Murray, Reid F.",Incumbent,"14,495","Bloedorn, Wallace A.",Challenger,Progressive,"40,558","Boileau, Gerald J.",Challenger,N/A,"18,138",R,35.66,80.2,19.8,
House,Wisconsin,N/A,1940,District 8,"61,987","Johns, Joshua L.",Incumbent,N/A,N/A,N/A,Progressive,"49,005","Kresky, Michael F.",Challenger,N/A,"12,982",R,44.15,100,0,
House,Wisconsin,N/A,1940,District 9,"47,825","Nygaard, John R.",Challenger,"6,763","Hughes, James Frederic",Challenger,Progressive,"61,009","Hull, Merlin",Incumbent,N/A,"13,184",PR,52.78,87.61,12.39,
House,Wisconsin,N/A,1940,District 10,"37,819","Van Nostrand, Peter",Challenger,"17,284","Green, John G.",Challenger,Progressive,"50,776","Gehrmann, Bernard J.",Incumbent,N/A,"12,957",PR,47.96,68.63,31.37,
House,Wyoming,N/A,1940,At Large,"49,701","Horton, Frank O.",Incumbent,"57,030","McIntyre, John J.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,329",D,0,46.57,53.43,
