Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,1960,District 1,N/A,N/A,N/A,"45,225","Boykin, Frank W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,225",D,0,0,100,
House,Alabama,N/A,1960,District 2,N/A,N/A,N/A,"44,487","Grant, George",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,487",D,0,0,100,
House,Alabama,N/A,1960,District 3,N/A,N/A,N/A,"33,881","Andrews, George W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,881",D,0,0,100,
House,Alabama,N/A,1960,District 4,N/A,N/A,N/A,"34,855","Roberts, Kenneth A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"34,855",D,0,0,100,
House,Alabama,N/A,1960,District 5,N/A,N/A,N/A,"48,772","Rains, Albert",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,772",D,0,0,100,
House,Alabama,N/A,1960,District 6,N/A,N/A,N/A,"23,245","Selden, Armistead I. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,245",D,0,0,100,
House,Alabama,N/A,1960,District 7,N/A,N/A,N/A,"36,124","Elliott, Carl Atwood",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,124",D,0,0,100,
House,Alabama,N/A,1960,District 8,"13,800","Williams, H. G.",Challenger,"52,411","Jones, Robert Emmett Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"38,611",D,0,20.84,79.16,
House,Alabama,N/A,1960,District 9,"34,317","Ivey, William P.",Challenger,"70,567","Huddleston, George Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"36,250",D,0,32.72,67.28,
House,Alaska,N/A,1960,At Large,"25,517","Rettig, R. L.",Challenger,"33,546","Rivers, Ralph J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,029",D,0,43.2,56.8,
House,Arizona,N/A,1960,District 1,"121,563","Rhodes, John J.",Incumbent,"83,676","Harless, Richard F.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,887",R,0,59.23,40.77,
House,Arizona,N/A,1960,District 2,"75,811","Matheson, Mac C.",Challenger,"95,512","Udall, Stewart L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,701",D,0,44.25,55.75,
House,Arkansas,N/A,1960,District 1,N/A,N/A,N/A,Unopposed,"Gathings, Ezekiel C.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1960,District 2,N/A,N/A,N/A,Unopposed,"Mills, Wilbur D.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1960,District 3,N/A,N/A,N/A,Unopposed,"Trimble, James W.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1960,District 4,N/A,N/A,N/A,Unopposed,"Harris, Oren",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1960,District 5,"12,054","Churchill, L. J.",Challenger,"57,617","Alford, Dale",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,563",D,0,17.3,82.7,
House,Arkansas,N/A,1960,District 6,N/A,N/A,N/A,Unopposed,"Norrell, William F.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,California,N/A,1960,District 1,"108,505","Dupuis, Fred G.",Challenger,"115,829","Miller, Clement W.",Challenger,N/A,N/A,N/A,N/A,N/A,"7,324",D,0,48.37,51.63,
House,California,N/A,1960,District 2,"65,198","Nagel, Fredric H. Jr.",Challenger,"109,565","Johnson, Harold T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,367",D,0,37.31,62.69,
House,California,N/A,1960,District 3,N/A,N/A,N/A,"200,439","Moss, John Emerson",Incumbent,N/A,N/A,N/A,N/A,N/A,"200,439",D,0,0,100,
House,California,N/A,1960,District 4,"118,249","Mailliard, William S.",Incumbent,"62,814","Davies, Phillips S.",Challenger,N/A,N/A,N/A,N/A,N/A,"55,435",R,0,65.31,34.69,
House,California,N/A,1960,District 5,"20,305","Verreos, Nick A.",Challenger,"104,507","Shelley, John F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"84,202",D,0,16.27,83.73,
House,California,N/A,1960,District 6,"128,418","Baldwin, John F. Jr.",Challenger,"90,260","Page, Douglas R.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,158",R,0,58.72,41.28,
House,California,N/A,1960,District 7,"60,065","Sherman, Lewis F.",Challenger,"79,776","Cohelan, Jeffery",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,711",D,0,42.95,57.05,
House,California,N/A,1960,District 8,"93,403","Hannon, Robert E.",Challenger,"152,476","Miller, George P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"93,403",R,0,37.99,62.01,
House,California,N/A,1960,District 9,"116,589","Younger, J. Arthur",Incumbent,"80,227","Kaster, John D.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,362",R,0,59.24,40.76,
House,California,N/A,1960,District 10,"170,063","Gubser, Charles S.",Incumbent,"118,520","Bryan, Russell B.",Challenger,N/A,N/A,N/A,N/A,N/A,"51,543",R,0,58.93,41.07,
House,California,N/A,1960,District 11,"51,473","Bull, Clifford B.",Challenger,"97,368","McFall, John J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"45,895",D,0,34.58,65.42,
House,California,N/A,1960,District 12,N/A,N/A,N/A,N/A,N/A,N/A,Democrat-Republican,"141,974","Sisk, B. F.",Incumbent,N/A,"141,974",D-R,100,0,0,
House,California,N/A,1960,District 13,"146,072","Teague, Charles M.",Incumbent,"78,597","Finch, L. Boyd",Challenger,N/A,N/A,N/A,N/A,N/A,"67,475",R,0,65.02,34.98,
House,California,N/A,1960,District 14,"74,800","Arnett, G. Ray",Challenger,"97,026","Hagen, Harlen",Challenger,N/A,N/A,N/A,N/A,N/A,"22,226",D,0,43.53,56.47,
House,California,N/A,1960,District 15,"89,234","McDonough, Gordon L.",Incumbent,"84,650","Martell, Norman H.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,584",R,0,51.32,48.68,
House,California,N/A,1960,District 16,"83,601","Bell, Alphonzo",Challenger,"67,318","Pacht, Jerry",Challenger,N/A,N/A,N/A,N/A,N/A,"16,283",R,0,55.39,44.61,
House,California,N/A,1960,District 17,"98,510","Coffee, Tom",Challenger,"206,620","King, Cecil R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"108,110",D,0,32.28,67.72,
House,California,N/A,1960,District 18,"129,851","Hosmer, Craig",Incumbent,"55,735","Ahern, D. Patrick",Challenger,N/A,N/A,N/A,N/A,N/A,"74,116",R,0,69.97,30.03,
House,California,N/A,1960,District 19,"40,491","McWilliams, Gordon S.",Challenger,"145,479","Holifield, Chet",Incumbent,N/A,N/A,N/A,N/A,N/A,"104,988",D,0,21.77,78.23,
House,California,N/A,1960,District 20,"90,214","Smith, H. Allen",Incumbent,"38,497","Sadler, Gareth W.",Challenger,N/A,N/A,N/A,N/A,N/A,"51,717",R,0,70.09,29.91,
House,California,N/A,1960,District 21,"179,376","Hiestand, Edgar W.",Incumbent,"127,591","Brown, Mrs. Rudd",Challenger,N/A,N/A,N/A,N/A,N/A,"51,785",R,0,58.43,41.57,
House,California,N/A,1960,District 22,"100,321","Blanchard, Lemoine",Challenger,"104,919","Corman, James C.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,598",D,0,48.88,51.12,
House,California,N/A,1960,District 23,"51,548","Schwartz, Emmett A.",Challenger,"148,415","Doyle, Clyde",Incumbent,N/A,N/A,N/A,N/A,N/A,"96,867",D,0,25.78,74.22,
House,California,N/A,1960,District 24,"82,497","Lipscomb, Glenard P.",Incumbent,"55,613","Hass, Norman",Challenger,N/A,N/A,N/A,N/A,N/A,"26,884",R,0,59.73,40.27,
House,California,N/A,1960,District 25,"182,545","Rousselot, John H.",Challenger,"158,289","Kasem, George A.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,256",R,0,53.56,46.44,
House,California,N/A,1960,District 26,"54,540","McIntyre, William E.",Challenger,"150,318","Roosevelt, James",Incumbent,N/A,N/A,N/A,N/A,N/A,"95,778",D,0,26.62,73.38,
House,California,N/A,1960,District 27,"61,484","Castle, Robert M.",Challenger,"123,645","Sheppard, Harry R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"62,161",D,0,33.21,66.79,
House,California,N/A,1960,District 28,"241,765","Utt, James Boyd",Incumbent,"155,221","Woods, Max E.",Challenger,N/A,N/A,N/A,N/A,N/A,"86,544",R,0,60.9,39.1,
House,California,N/A,1960,District 29,"57,319","Jameson, Charles H.",Challenger,"76,139","Saund, D. S.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,820",D,0,42.95,57.05,
House,California,N/A,1960,District 30,"158,679","Wilson, Robert Carlton",Incumbent,"108,882","Wencke, Walter",Challenger,N/A,N/A,N/A,N/A,N/A,"49,797",R,0,59.31,40.69,
House,Colorado,N/A,1960,District 1,"81,042","Rolander, Robert D.",Challenger,"121,610","Rogers, Byron G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"40,568",D,0,39.99,60.01,
House,Colorado,N/A,1960,District 2,"150,964","Dominick, Peter H.",Challenger,"111,077","Johnson, Byron L.",Challenger,N/A,N/A,N/A,N/A,N/A,"39,887",R,0,57.61,42.39,
House,Colorado,N/A,1960,District 3,"85,825","Chenoweth, J. Edgar",Incumbent,"79,069","Stewart, Franklin R.",Challenger,N/A,N/A,N/A,N/A,N/A,"6,756",R,0,52.05,47.95,
House,Colorado,N/A,1960,District 4,"26,961","Casteel, Charles P.",Challenger,"58,731","Aspinall, Wayne N.",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,770",D,0,31.46,68.54,
House,Connecticut,N/A,1960,District 1,"137,386","Brennan, Thomas F.",Challenger,"193,330","Daddario, Emilio Q.",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,944",D,0,41.54,58.46,
House,Connecticut,N/A,1960,At Large,"560,803","Sadlak, Antoni N.",Challenger,"657,680","Kowalski, Frank",Incumbent,N/A,N/A,N/A,N/A,N/A,"96,877",D,0,46.02,53.98,
House,Connecticut,N/A,1960,District 2,"93,971","Seely-Brown, Horace Jr.",Challenger,"93,515","St. Onge, William L.",Challenger,N/A,N/A,N/A,N/A,N/A,456,R,0,50.12,49.88,
House,Connecticut,N/A,1960,District 3,"102,271","Cretella, Albert W.",Challenger,"124,547","Giaimo, Robert N.",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,276",D,0,45.09,54.91,
House,Connecticut,N/A,1960,District 4,"160,654","Sibal, Abner W.",Challenger,"150,205","Irwin, Donald J.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,449",R,0,51.68,48.32,
House,Connecticut,N/A,1960,District 5,"71,964","Patterson, James T.",Challenger,"88,310","Monagan, John S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,346",D,0,44.9,55.1,
House,Delaware,N/A,1960,At Large,"96,337","McKinstry, James T.",Challenger,"98,227","McDowell, Harris B. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,890",D,0,49.51,50.49,
House,Florida,N/A,1960,District 1,"159,515","Cramer, William C.",Incumbent,"113,504","McEwen, James M.",Challenger,N/A,N/A,N/A,N/A,N/A,"46,011",R,0,58.43,41.57,
House,Florida,N/A,1960,District 2,"20,090","Musser, J. Edward",Challenger,"94,570","Bennett, Charles E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"74,480",D,0,17.52,82.48,
House,Florida,N/A,1960,District 3,N/A,N/A,N/A,"95,062","Sikes, Robert L. F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"95,062",D,0,0,100,
House,Florida,N/A,1960,District 4,"81,209","Tartagila, Hugh M.",Challenger,"194,023","Fascell, Dante B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"112,814",D,0,29.51,70.49,
House,Florida,N/A,1960,District 5,N/A,N/A,N/A,"113,938","Herlong, A. Sydney Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"113,938",D,0,0,100,
House,Florida,N/A,1960,District 6,"84,776","Kruse, John D.",Challenger,"138,226","Rogers, Paul G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,450",D,0,38.02,61.98,
House,Florida,N/A,1960,District 7,"40,923","Bartholomew, Henry S.",Challenger,"65,144","Haley, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,221",D,0,38.58,61.42,
House,Florida,N/A,1960,District 8,N/A,N/A,N/A,"46,794","Matthews, D. R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"46,794",D,0,0,100,
House,Georgia,N/A,1960,District 1,N/A,N/A,N/A,"53,749","Hagan, G. Elliott",Challenger,N/A,N/A,N/A,N/A,N/A,"53,749",D,0,0,100,
House,Georgia,N/A,1960,District 2,N/A,N/A,N/A,"43,596","Pilcher, J. L.",Challenger,N/A,N/A,N/A,N/A,N/A,"43,596",D,0,0,100,
House,Georgia,N/A,1960,District 3,N/A,N/A,N/A,"55,005","Forrester, E. L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,005",D,0,0,100,
House,Georgia,N/A,1960,District 4,N/A,N/A,N/A,"53,394","Flynt, John James Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,394",D,0,0,100,
House,Georgia,N/A,1960,District 5,N/A,N/A,N/A,"80,023","Davis, James C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"80,023",D,0,0,100,
House,Georgia,N/A,1960,District 6,N/A,N/A,N/A,"44,237","Vinson, Carl",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,237",D,0,0,100,
House,Georgia,N/A,1960,District 7,"24,285","Ivey, E. Ralph",Challenger,"69,717","Davis, John W.",Challenger,N/A,N/A,N/A,N/A,N/A,"45,432",D,0,25.83,74.17,
House,Georgia,N/A,1960,District 8,N/A,N/A,N/A,"50,456","Blitch, Iris Faircloth",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,456",D,0,0,100,
House,Georgia,N/A,1960,District 9,N/A,N/A,N/A,"57,549","Landrum, Phil M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"57,549",D,0,0,100,
House,Georgia,N/A,1960,District 10,N/A,N/A,N/A,"41,679","Stephens, Robert G. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"41,679",D,0,0,100,
House,Hawaii,N/A,1960,At Large,"46,812","Titcomb, Fred",Challenger,"135,827","Inouye, Daniel K.",Challenger,N/A,N/A,N/A,N/A,N/A,"89,015",D,0,25.63,74.37,
House,Idaho,N/A,1960,District 1,"45,166","Leupp, Thomas A.",Challenger,"68,863","Pfost, Gracie B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,697",D,0,39.61,60.39,
House,Idaho,N/A,1960,District 2,"86,100","Budge, Hamer H.",Challenger,"90,161","Harding, Ralph R.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,061",D,0,48.85,51.15,
House,Illinois,N/A,1960,District 1,"21,660","Washington, Genoa S.",Challenger,"75,938","Dawson, William L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"54,278",D,0,22.19,77.81,
House,Illinois,N/A,1960,District 2,"52,028","Epton, Bernard E.",Challenger,"103,535","O'Hara, Barratt",Incumbent,N/A,N/A,N/A,N/A,N/A,"51,507",D,0,33.44,66.56,
House,Illinois,N/A,1960,District 3,"79,307","Byrne, Emmet F.",Challenger,"114,523","Murphy, William T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"35,216",D,0,40.92,59.08,
House,Illinois,N/A,1960,District 4,"179,480","Derwinski, Edward J.",Incumbent,"142,772","Sulewski, Frank G.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,708",R,0,55.7,44.3,
House,Illinois,N/A,1960,District 5,"49,030","Tomek, Edward J.",Challenger,"121,240","Kluczynski, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"72,210",D,0,28.8,71.2,
House,Illinois,N/A,1960,District 6,"42,361","Estes, Frank",Challenger,"107,474","O'Brien, Thomas J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,113",D,0,28.27,71.73,
House,Illinois,N/A,1960,District 7,"23,840","Blasi, Lawrence J.",Challenger,"28,494","Libonati, Roland Victor",Challenger,N/A,N/A,N/A,N/A,N/A,"4,654",D,0,45.55,54.45,
House,Illinois,N/A,1960,District 8,"39,651","Klinger, Henry Jr.",Challenger,"81,092","Rostenkowski, Daniel",Challenger,N/A,N/A,N/A,N/A,N/A,"41,441",D,0,32.84,67.16,
House,Illinois,N/A,1960,District 9,"53,686","Emanuelson, Chester E.",Challenger,"80,681","Yates, Sidney R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,995",D,0,39.95,60.05,
House,Illinois,N/A,1960,District 10,"126,671","Collier, Harold R.",Incumbent,"95,214","Hanrahan, Edward V.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,457",R,0,57.09,42.91,
House,Illinois,N/A,1960,District 11,"86,305","Sheehan, Timothy P.",Challenger,"101,224","Pucinski, Roman C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,919",D,0,46.02,53.98,
House,Illinois,N/A,1960,District 12,"91,978","Fields, Theodore P.",Challenger,"94,907","Finnegan, Edward R.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,929",D,0,49.22,50.78,
House,Illinois,N/A,1960,District 13,"268,647","Church, Marguerite Stitt",Incumbent,"138,348","Thompson, Tyler",Challenger,N/A,N/A,N/A,N/A,N/A,"130,299",R,0,66.01,33.99,
House,Illinois,N/A,1960,District 14,"167,128","Hoffman, Elmer J.",Incumbent,"94,945","Beall, Hayes",Challenger,N/A,N/A,N/A,N/A,N/A,"72,183",R,0,63.77,36.23,
House,Illinois,N/A,1960,District 15,"93,986","Mason, Noah M.",Incumbent,"92,301","O'Brien, Dorothy G.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,685",R,0,50.45,49.55,
House,Illinois,N/A,1960,District 16,"115,693","Anderson, John Bayard",Challenger,"69,944","Nelson, Edwin M.",Challenger,N/A,N/A,N/A,N/A,N/A,"45,749",R,0,62.32,37.68,
House,Illinois,N/A,1960,District 17,"107,896","Arends, Leslie C.",Incumbent,"68,020","Larkin, William T.",Challenger,N/A,N/A,N/A,N/A,N/A,"39,876",R,0,61.33,38.67,
House,Illinois,N/A,1960,District 18,"94,388","Michel, Robert H.",Incumbent,"64,885","Estep, Richard A.",Challenger,N/A,N/A,N/A,N/A,N/A,"29,503",R,0,59.26,40.74,
House,Illinois,N/A,1960,District 19,"82,622","Chiperfield, Robert B.",Incumbent,"80,700","Watson, John C.",Challenger,N/A,N/A,N/A,N/A,N/A,"1,922",R,0,50.59,49.41,
House,Illinois,N/A,1960,District 20,"77,286","Findley, Paul",Challenger,"61,790","Carrott, Montgomery B.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,496",R,0,55.57,44.43,
House,Illinois,N/A,1960,District 21,"84,471","Ackerman, J. Waldo Jr.",Challenger,"102,154","Mack, Peter F. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,683",D,0,45.26,54.74,
House,Illinois,N/A,1960,District 22,"98,438","Springer, William L.",Incumbent,"61,837","Nally, James T.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,601",R,0,61.42,38.58,
House,Illinois,N/A,1960,District 23,"75,809","Walker, Frank H.",Challenger,"80,718","Shipley, George E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"4,909",D,0,48.43,51.57,
House,Illinois,N/A,1960,District 24,"55,620","Schlafly, Phyllis",Challenger,"144,560","Price, Melvin",Incumbent,N/A,N/A,N/A,N/A,N/A,"88,940",D,0,27.78,72.22,
House,Illinois,N/A,1960,District 25,"67,067","Kerr, Gordon E.",Challenger,"92,227","Gray, Kenneth J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,160",D,0,42.1,57.9,
House,Indiana,N/A,1960,District 1,"73,984","Parker, Philip P.",Challenger,"136,443","Madden, Ray J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"62,459",D,0,35.16,64.84,
House,Indiana,N/A,1960,District 2,"95,920","Halleck, Charles A.",Incumbent,"70,464","Bowers, George H.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,456",R,0,57.65,42.35,
House,Indiana,N/A,1960,District 3,"104,430","Nimtz, F. Jay",Challenger,"115,070","Brademas, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,640",D,0,47.58,52.42,
House,Indiana,N/A,1960,District 4,"100,419","Adair, Edwin Ross",Incumbent,"72,251","McCammon, Byron",Challenger,N/A,N/A,N/A,N/A,N/A,"28,168",R,0,58.16,41.84,
House,Indiana,N/A,1960,District 5,"107,258","Chambers, George O.",Challenger,"107,357","Roush, J. Edward",Incumbent,N/A,N/A,N/A,N/A,N/A,99,D,0,49.98,50.02,
House,Indiana,N/A,1960,District 6,"84,662","Roudebush, Richard L.",Challenger,"78,247","Wampler, Fred",Challenger,N/A,N/A,N/A,N/A,N/A,"6,415",R,0,51.97,48.03,
House,Indiana,N/A,1960,District 7,"95,998","Bray, William G.",Incumbent,"63,646","Cravens, Thomas C.",Challenger,N/A,N/A,N/A,N/A,N/A,"32,352",R,0,60.13,39.87,
House,Indiana,N/A,1960,District 8,"94,694","Burch, Alvan V.",Challenger,"108,058","Denton, Winfield K.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,364",D,0,46.7,53.3,
House,Indiana,N/A,1960,District 9,"71,402","Wilson, Earl",Challenger,"69,761","Hogan, Earl",Challenger,N/A,N/A,N/A,N/A,N/A,"1,641",R,0,50.58,49.42,
House,Indiana,N/A,1960,District 10,"104,885","Harvey, Ralph",Challenger,"78,716","Harmon, Randall S.",Challenger,N/A,N/A,N/A,N/A,N/A,"26,169",R,0,57.13,42.87,
House,Indiana,N/A,1960,District 11,"154,676","Bruce, Donald Cogley",Challenger,"133,153","Barr, Joseph W.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,523",R,0,53.74,46.26,
House,Iowa,N/A,1960,District 1,"104,737","Schwengel, Fred",Incumbent,"67,287","Guenther, Walter J.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,450",R,0,60.89,39.11,
House,Iowa,N/A,1960,District 2,"108,137","Bromwell, James E.",Challenger,"97,608","Wolf, Leonard G.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,529",R,0,52.56,47.44,
House,Iowa,N/A,1960,District 3,"99,046","Gross, H. R.",Incumbent,"76,837","Gallagher, Edward J. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,209",R,0,56.31,43.69,
House,Iowa,N/A,1960,District 4,"65,016","Kyl, John",Challenger,"49,918","Gilmour, C. Edwin",Challenger,N/A,N/A,N/A,N/A,N/A,"15,098",R,0,56.57,43.43,
House,Iowa,N/A,1960,District 5,"81,474","Burgeson, Floyd M.",Challenger,"91,808","Smith, Neal",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,334",D,0,47.02,52.98,
House,Iowa,N/A,1960,District 6,"60,834","Riehm, Curtis G.",Challenger,"70,353","Coad, Merwin",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,519",D,0,46.37,53.63,
House,Iowa,N/A,1960,District 7,"66,037","Jensen, Ben F.",Incumbent,"52,214","Orton, Duane",Challenger,N/A,N/A,N/A,N/A,N/A,"13,823",R,0,55.84,44.16,
House,Iowa,N/A,1960,District 8,"77,583","Hoeven, Charles B.",Incumbent,"57,333","O'Brien, Donald E.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,250",R,0,57.5,42.5,
House,Kansas,N/A,1960,District 1,"84,816","Avery, William H.",Incumbent,"49,598","Gardiner, Marshall G.",Challenger,N/A,N/A,N/A,N/A,N/A,"35,218",R,0,63.1,36.9,
House,Kansas,N/A,1960,District 2,"95,346","Ellsworth, Robert F.",Challenger,"86,905","George, Newell A.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,441",R,0,52.32,47.68,
House,Kansas,N/A,1960,District 3,"49,429","McVey, Walter L.",Challenger,"47,127","Hargis, Denver D.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,302",R,0,51.19,48.81,
House,Kansas,N/A,1960,District 4,"119,275","Shriver, Garner E.",Challenger,"96,706","Robinson, William I.",Challenger,N/A,N/A,N/A,N/A,N/A,"22,569",R,0,55.22,44.78,
House,Kansas,N/A,1960,District 5,"60,794","Hunter, Joe W.",Challenger,"75,687","Breeding, J. Floyd",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,893",D,0,44.54,55.46,
House,Kansas,N/A,1960,District 6,"62,335","Dole, Robert",Challenger,"42,869","Davis, William A.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,466",R,0,59.25,40.75,
House,Kentucky,N/A,1960,District 1,N/A,N/A,N/A,"66,248","Stubblefield, Frank A.",Challenger,N/A,N/A,N/A,N/A,N/A,"66,248",D,0,0,100,
House,Kentucky,N/A,1960,District 2,N/A,N/A,N/A,"55,877","Natcher, William H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,877",D,0,0,100,
House,Kentucky,N/A,1960,District 3,"114,263","Heyburn, Henry R.",Challenger,"115,421","Burke, Frank W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,158",D,0,49.75,50.25,
House,Kentucky,N/A,1960,District 4,N/A,N/A,N/A,"48,743","Chelf, Frank L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,743",D,0,0,100,
House,Kentucky,N/A,1960,District 5,"51,125","Appel, Jule",Challenger,"63,555","Spence, Brent",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,430",D,0,44.58,55.42,
House,Kentucky,N/A,1960,District 6,"61,795","Dickey, Howard A.",Challenger,"74,500","Watts, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,705",D,0,45.34,54.66,
House,Kentucky,N/A,1960,District 7,"64,687","Rowland, Herbert",Challenger,"82,746","Perkins, Carl D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,059",D,0,43.88,56.12,
House,Kentucky,N/A,1960,District 8,"81,903","Slier, Eugene",Challenger,"32,163","Shepherd, Donald R.",Challenger,N/A,N/A,N/A,N/A,N/A,"49,740",R,0,71.8,28.2,
House,Louisiana,N/A,1960,District 1,"15,314","Prendergast, Norman W.",Challenger,"70,465","Hebert, F. Edward",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,151",D,0,17.85,82.15,
House,Louisiana,N/A,1960,District 2,"22,818","Buckley, Elliot Ross",Challenger,"81,034","Boggs, Hale",Incumbent,N/A,N/A,N/A,N/A,N/A,"58,216",D,0,21.97,78.03,
House,Louisiana,N/A,1960,District 3,"10,286","Duplantis, Floyd J.",Challenger,"52,428","Willis, Edwin E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,142",D,0,16.4,83.6,
House,Louisiana,N/A,1960,District 4,"16,827","McClanahan, Fred C.",Challenger,"48,286","Brooks, Overton",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,459",D,0,25.84,74.16,
House,Louisiana,N/A,1960,District 5,N/A,N/A,N/A,"22,181","Passman, Otto E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,181",D,0,0,100,
House,Louisiana,N/A,1960,District 6,"13,233","Dillemuth, Charles H.",Challenger,"78,640","Morrison, James H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,407",D,0,14.4,85.6,
House,Louisiana,N/A,1960,District 7,N/A,N/A,N/A,"60,007","Thompson, T. Ashton",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,007",D,0,0,100,
