Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Ohio,N/A,1978,District 17,"87,010","Ashbrook, John M.",Incumbent,"42,117","Grier, Kenneth R.",Challenger,N/A,N/A,N/A,N/A,N/A,"44,893",R,0,67.38,32.62,
House,Ohio,N/A,1978,District 18,"48,931","Ress, Bill",Challenger,"71,894","Applegate, Douglas",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,963",D,0,40.5,59.5,
House,Ohio,N/A,1978,District 19,"71,890","Williams, Lyle",Challenger,"69,977","Carney, Charles J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,913",R,0,50.67,49.33,
House,Ohio,N/A,1978,District 20,N/A,N/A,N/A,"76,973","Oakar, Mary Rose",Incumbent,N/A,N/A,N/A,N/A,N/A,"76,973",D,0,0,100,
House,Ohio,N/A,1978,District 21,"9,533","Mack, Bill",Challenger,"58,934","Stokes, Louis",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,401",D,0,13.92,86.08,
House,Ohio,N/A,1978,District 22,"30,935","Sander, Richard W.",Challenger,"87,551","Vanik, Charles A.",Incumbent,Independent,"7,126","Sexton, Jamas F.",Challenger,"6,960","56,616",D,5.38,26.11,73.89,"The other vote was: Lehman, Robert E. (Independent) 6,960"
House,Ohio,N/A,1978,District 23,"33,732","Taft, Homer S.",Challenger,"99,975","Motti, Ronald M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,243",D,0,25.23,74.77,
House,Oklahoma,N/A,1978,District 1,"49,404","Unruh, Paula",Challenger,"73,886","Jones, James R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,482",D,0,40.07,59.93,
House,Oklahoma,N/A,1978,District 2,"59,853","Richardson, Gary",Challenger,"72,583","Synar, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"12,730",D,0,45.19,54.81,
House,Oklahoma,N/A,1978,District 3,N/A,N/A,N/A,Unopposed,"Watkins, Wes",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Oklahoma,N/A,1978,District 4,"41,421","Robb, Scotty",Challenger,"62,993","Steed, Tom",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,572",D,0,39.67,60.33,
House,Oklahoma,N/A,1978,District 5,"71,451","Edwards, M. H.",Incumbent,"11,978","Knipp, Jesse D.",Challenger,N/A,N/A,N/A,N/A,N/A,"59,473",R,0,85.64,14.36,
House,Oklahoma,N/A,1978,District 6,"36,031","Hunter, Harold",Challenger,"103,512","English, Glenn",Incumbent,N/A,N/A,N/A,N/A,N/A,"67,481",D,0,25.82,74.18,
House,Oregon,N/A,1978,District 1,"93,640","Bunick, Nick",Challenger,"158,706","Aucoin, Les",Incumbent,N/A,N/A,N/A,N/A,32,"65,066",D,0,37.11,62.89,
House,Oregon,N/A,1978,District 2,"67,547","Hicks, Terry L.",Challenger,"152,099","Ullman, Albert C.",Incumbent,N/A,N/A,N/A,N/A,373,"84,552",D,0,30.75,69.25,
House,Oregon,N/A,1978,District 3,N/A,N/A,N/A,"151,895","Duncan, Robert B.",Incumbent,N/A,N/A,N/A,N/A,"27,565","151,895",D,0,0,100,
House,Oregon,N/A,1978,District 4,"96,953","Lausmann, Jerry",Challenger,"124,745","Weaver, James H.",Incumbent,N/A,N/A,N/A,N/A,68,"27,792",D,0,43.73,56.27,
House,Pennsylvania,N/A,1978,District 1,"37,913","Fanelli, Samuel N.",Challenger,"104,412","Myers, Michael",Incumbent,N/A,N/A,N/A,N/A,"2,837","66,499",D,0,26.64,73.36,
House,Pennsylvania,N/A,1978,District 2,"25,785","Atkins, Roland J.",Challenger,"132,594","Gray, William H.",Challenger,N/A,N/A,N/A,N/A,"3,380","106,809",D,0,16.28,83.72,
House,Pennsylvania,N/A,1978,District 3,"33,750","Kauffman, Raymond S.",Challenger,"86,015","Lederer, Raymond F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"52,265",D,0,28.18,71.82,
House,Pennsylvania,N/A,1978,District 4,"110,445","Dougherty, Charles F.",Challenger,"87,555","Eilberg, Joshua",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,890",R,0,55.78,44.22,
House,Pennsylvania,N/A,1978,District 5,"110,565","Schulze, Richard T.",Incumbent,"36,704","Zealor, Murray P.",Challenger,N/A,N/A,N/A,N/A,N/A,"73,861",R,0,75.08,24.92,
House,Pennsylvania,N/A,1978,District 6,"37,746","Mazur, Stephen",Challenger,"106,431","Yatron, Gus",Incumbent,N/A,N/A,N/A,N/A,N/A,"68,685",D,0,26.18,73.82,
House,Pennsylvania,N/A,1978,District 7,"78,403","Kane, Eugene D.",Challenger,"79,771","Edgar, Robert W.",Incumbent,N/A,N/A,N/A,N/A,540,"1,368",D,0,49.57,50.43,
House,Pennsylvania,N/A,1978,District 8,"56,776","Bowers, G. Roger",Challenger,"89,276","Kostmayer, Peter H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,500",D,0,38.87,61.13,
House,Pennsylvania,N/A,1978,District 9,"101,151","Shuster, E. G.",Incumbent,"33,882","Havice, Blaine L.",Challenger,N/A,N/A,N/A,N/A,N/A,"67,269",R,0,74.91,25.09,
House,Pennsylvania,N/A,1978,District 10,"116,003","McDade, Joseph M.",Incumbent,"35,721","Basalyga, Gene",Challenger,N/A,N/A,N/A,N/A,N/A,"80,282",R,0,76.46,23.54,
House,Pennsylvania,N/A,1978,District 11,"69,395","Hudock, Robert P.",Challenger,"79,171","Flood, Daniel J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,776",D,0,46.71,53.29,
House,Pennsylvania,N/A,1978,District 12,"47,442","Elkins, Luther V.",Challenger,"104,216","Murtha, John P. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,774",D,0,31.28,68.72,
House,Pennsylvania,N/A,1978,District 13,"112,711","Coughlin, R. Lawrence",Incumbent,"47,151","Rubenstein, Alan B.",Challenger,N/A,N/A,N/A,N/A,N/A,"65,560",R,0,70.51,29.49,
House,Pennsylvania,N/A,1978,District 14,"49,992","Thomas, Stan",Challenger,"68,004","Moorhead, William S.",Incumbent,N/A,N/A,N/A,N/A,"1,206","18,012",D,0,42.37,57.63,
House,Pennsylvania,N/A,1978,District 15,"65,986","Ritter, Donald L.",Challenger,"58,077","Rooney, Fred B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"7,909",R,0,53.19,46.81,
House,Pennsylvania,N/A,1978,District 16,"91,910","Walker, Robert S.",Incumbent,"27,386","Boohar, Charles W.",Challenger,N/A,N/A,N/A,N/A,N/A,"64,524",R,0,77.04,22.96,
House,Pennsylvania,N/A,1978,District 17,"53,613","Rippon, Thomas",Challenger,"79,234","Ertel, Allen E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,621",D,0,40.36,59.64,
House,Pennsylvania,N/A,1978,District 18,"65,088","Jacob, Ted",Challenger,"88,299","Walgren, Douglas",Incumbent,N/A,N/A,N/A,N/A,"1,284","23,211",D,0,42.43,57.57,
House,Pennsylvania,N/A,1978,District 19,"105,424","Goodling, William F.",Incumbent,"28,577","Kumar, Rajeshwar",Challenger,N/A,N/A,N/A,N/A,N/A,"76,847",R,0,78.67,21.33,
House,Pennsylvania,N/A,1978,District 20,"37,745","Meyer, Kathleen M.",Challenger,"97,745","Gaydos, Joseph M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,000",D,0,27.86,72.14,
House,Pennsylvania,N/A,1978,District 21,"65,622","Miller, Robert H.",Challenger,"73,712","Bailey, Donald",Challenger,N/A,N/A,N/A,N/A,N/A,"8,090",D,0,47.1,52.9,
House,Pennsylvania,N/A,1978,District 22,"39,518","Ecoff, Marilyn C.",Challenger,"99,559","Murphy, Austin J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,041",D,0,28.41,71.59,
House,Pennsylvania,N/A,1978,District 23,"73,194","Clinger, William F.",Challenger,"61,657","Ammerman, Joseph Scofield",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,537",R,0,54.28,45.72,
House,Pennsylvania,N/A,1978,District 24,"87,041","Marks, Marc L.",Incumbent,"48,894","Vigorito, Joseph P.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,147",R,0,64.03,35.97,
House,Pennsylvania,N/A,1978,District 25,"62,160","Shaffer, Tim",Challenger,"68,293","Atkinson, Eugene V.",Challenger,Independent,"10,588","Morris, Robert H.",Challenger,N/A,"6,133",D,7.51,47.65,52.35,
House,Rhode Island,N/A,1978,District 1,"54,912","Slocum, John J.",Challenger,"86,768","St. Germain, Fernand",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,856",D,0,38.76,61.24,
House,Rhode Island,N/A,1978,District 2,"78,725","Schneider, Claudine",Challenger,"87,397","Beard, Edward P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"8,672",D,0,47.39,52.61,
House,South Carolina,N/A,1978,District 1,"42,811","Wannamaker, C. C.",Challenger,"65,835","Davis, Mendel J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,024",D,0,39.4,60.6,
House,South Carolina,N/A,1978,District 2,"71,208","Spence, Floyd D.",Incumbent,"53,021","Bass, Jack",Challenger,N/A,N/A,N/A,N/A,N/A,"18,187",R,0,57.32,42.68,
House,South Carolina,N/A,1978,District 3,"17,973","Panuccio, Anthony J.",Challenger,"81,638","Derrick, Butler",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,665",D,0,18.04,81.96,
House,South Carolina,N/A,1978,District 4,"51,377","Campbell, Carroll",Incumbent,"45,484","Heller, Max M.",Challenger,N/A,N/A,N/A,N/A,"1,693","5,893",R,0,53.04,46.96,
House,South Carolina,N/A,1978,District 5,N/A,N/A,N/A,"63,538","Holland, Kenneth L.",Incumbent,N/A,N/A,N/A,N/A,"13,251","63,538",D,0,0,100,
House,South Carolina,N/A,1978,District 6,N/A,N/A,N/A,"69,372","Jenrette, John W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"69,372",D,0,0,100,
House,South Dakota,N/A,1978,District 1,"64,544","Thorsness, Leo K.",Challenger,"64,683","Daschle, Thomas A.",Challenger,N/A,N/A,N/A,N/A,N/A,139,D,0,49.95,50.05,
House,South Dakota,N/A,1978,District 2,"70,780","Abdnor, James",Incumbent,"55,516","Samuelson, Bob L.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,264",R,0,56.04,43.96,
House,Tennessee,N/A,1978,District 1,"92,143","Quillen, James H.",Incumbent,"50,694","Ball, Gordon",Challenger,N/A,N/A,N/A,N/A,4,"41,449",R,0,64.51,35.49,
House,Tennessee,N/A,1978,District 2,"125,082","Duncan, John J. Sr.",Incumbent,"27,745","Francis, Margaret",Challenger,N/A,N/A,N/A,N/A,6,"97,337",R,0,81.85,18.15,
House,Tennessee,N/A,1978,District 3,N/A,N/A,N/A,"108,282","Lloyd, Marilyn",Incumbent,N/A,N/A,N/A,N/A,"13,556","108,282",D,0,0,100,
House,Tennessee,N/A,1978,District 4,N/A,N/A,N/A,"108,695","Gore, Albert Jr.",Incumbent,N/A,N/A,N/A,N/A,6,"108,695",D,0,0,100,
House,Tennessee,N/A,1978,District 5,"47,288","Goodwin, Bill",Challenger,"68,608","Boner, William",Challenger,N/A,N/A,N/A,N/A,"17,712","21,320",D,0,40.8,59.2,
House,Tennessee,N/A,1978,District 6,"114,630","Beard, Robin L.",Incumbent,"38,954","Arline, Ron",Challenger,N/A,N/A,N/A,N/A,7,"75,676",R,0,74.64,25.36,
House,Tennessee,N/A,1978,District 7,"36,003","Cook, Ross E.",Challenger,"96,863","Jones, Ed",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,860",D,0,27.1,72.9,
House,Tennessee,N/A,1978,District 8,"33,679","Ragsdale, Duncan",Challenger,"80,776","Ford, Harold E.",Incumbent,N/A,N/A,N/A,N/A,"1,462","47,097",D,0,29.43,70.57,
House,Texas,N/A,1978,District 1,"20,700","Hudson, Fred",Challenger,"73,708","Hall, Sam B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,008",D,0,21.93,78.07,
House,Texas,N/A,1978,District 2,"28,584","Dillion, Jim",Challenger,"66,986","Wilson, Charles",Incumbent,N/A,N/A,N/A,N/A,N/A,"38,402",D,0,29.91,70.09,
House,Texas,N/A,1978,District 3,"96,406","Collins, James M.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"96,406",R,0,100,0,
House,Texas,N/A,1978,District 4,"36,582","Glenn, Frank S.",Challenger,"58,336","Roberts, Ray",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,754",D,0,38.54,61.46,
House,Texas,N/A,1978,District 5,"34,672","Pauken, Tom",Challenger,"35,524","Mattox, Jim",Incumbent,N/A,N/A,N/A,N/A,397,852,D,0,49.39,50.61,
House,Texas,N/A,1978,District 6,"35,393","Mowery, Wes",Challenger,"66,025","Gramm, W. Phil",Challenger,N/A,N/A,N/A,N/A,N/A,"30,632",D,0,34.9,65.1,
House,Texas,N/A,1978,District 7,"128,214","Archer, William R.",Incumbent,"22,415","Hutchings, Robert L.",Challenger,N/A,N/A,N/A,N/A,N/A,"105,799",R,0,85.12,14.88,
House,Texas,N/A,1978,District 8,"24,673","Gearhart, Nick",Challenger,"39,429","Eckhardt, Bob",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,756",D,0,38.49,61.51,
House,Texas,N/A,1978,District 9,"29,473","Evans, Randy",Challenger,"50,792","Bpooks, Jack B.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,319",D,0,36.72,63.28,
House,Texas,N/A,1978,District 10,"29,328","Hudspeth, Emmett",Challenger,"94,529","Pickle, Jake",Incumbent,N/A,N/A,N/A,N/A,N/A,"65,201",D,0,23.68,76.32,
House,Texas,N/A,1978,District 11,"49,965","Burgess, Jack",Challenger,"53,354","Leath, J. Marvin",Challenger,N/A,N/A,N/A,N/A,N/A,"3,389",D,0,48.36,51.64,
House,Texas,N/A,1978,District 12,"21,364","Brown, Claude K.",Challenger,"46,456","Wright, James Claude Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,092",D,0,31.5,68.5,
House,Texas,N/A,1978,District 13,"25,275","Jones, Clifford A.",Challenger,"75,271","Hightower, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,996",D,0,25.14,74.86,
House,Texas,N/A,1978,District 14,"24,325","Yates, Joy",Challenger,"63,953","Wyatt, Joe",Challenger,N/A,N/A,N/A,N/A,N/A,"39,628",D,0,27.55,72.45,
House,Texas,N/A,1978,District 15,"27,853","McDonald, R. L.",Challenger,"54,560","de la Garza, Eligio II",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,707",D,0,33.8,66.2,
House,Texas,N/A,1978,District 16,"22,743","Giere, Michael",Challenger,"53,090","White, Richard C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"30,347",D,0,29.99,70.01,
House,Texas,N/A,1978,District 17,"32,302","Fisher, Bill",Challenger,"69,030","Stenholm, Charles W.",Challenger,N/A,N/A,N/A,N/A,N/A,"36,728",D,0,31.88,68.12,
House,Texas,N/A,1978,District 18,N/A,N/A,N/A,"36,783","Leland, Mickey",Challenger,N/A,N/A,N/A,N/A,"1,235","36,783",D,0,0,100,
House,Texas,N/A,1978,District 19,"48,070","Bush, George H.",Challenger,"54,729","Hance, Kent",Challenger,N/A,N/A,N/A,N/A,N/A,"6,659",D,0,46.76,53.24,
House,Texas,N/A,1978,District 20,N/A,N/A,N/A,"51,584","Gonzalez, Henry B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"51,584",D,0,0,100,
House,Texas,N/A,1978,District 21,"84,336","Loeffler, Tom",Challenger,"63,501","Wolff, Nelson W.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,835",R,0,57.05,42.95,
House,Texas,N/A,1978,District 22,"54,643","Paul, Ron",Challenger,"53,443","Gammage, Bob",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,200",R,0,50.56,49.44,
House,Texas,N/A,1978,District 23,N/A,N/A,N/A,"62,649","Kazen, Abraham",Incumbent,N/A,N/A,N/A,N/A,"7,185","62,649",D,0,0,100,
House,Texas,N/A,1978,District 24,"33,314","Berman, Leo",Challenger,"39,201","Frost, Jonas Martin",Challenger,N/A,N/A,N/A,N/A,N/A,"5,887",D,0,45.94,54.06,
House,Utah,N/A,1978,District 1,"85,028","Richardson, Jed",Challenger,"93,892","McKay, K. Gunn",Incumbent,N/A,N/A,N/A,N/A,"5,074","8,864",D,0,47.52,52.48,
House,Utah,N/A,1978,District 2,"121,492","Marriott, Dan",Incumbent,"68,899","Firmage, Edwin B.",Challenger,N/A,N/A,N/A,N/A,"4,775","52,593",R,0,63.81,36.19,
House,Vermont,N/A,1978,At Large,"90,688","Jeffords, James M.",Incumbent,"23,228","Dietz, S. Marie",Challenger,N/A,N/A,N/A,N/A,"6,586","67,460",R,0,79.61,20.39,
House,Virginia,N/A,1978,District 1,"89,158","Trible, Paul",Incumbent,"34,578","Puller, Lewis B.",Challenger,N/A,N/A,N/A,N/A,5,"54,580",R,0,72.06,27.94,
House,Virginia,N/A,1978,District 2,"63,512","Whitehurst, G. W.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,"63,512",R,0,100,0,
House,Virginia,N/A,1978,District 3,N/A,N/A,N/A,"104,550","Satterfield, David E. Jr.",Incumbent,N/A,N/A,N/A,N/A,"14,667","104,550",D,0,0,100,
House,Virginia,N/A,1978,District 4,"77,827","Daniel, Robert W.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,"77,827",R,0,100,0,
House,Virginia,N/A,1978,District 5,N/A,N/A,N/A,"83,575","Daniel, W. C.",Incumbent,N/A,N/A,N/A,N/A,44,"83,575",D,0,0,100,
House,Virginia,N/A,1978,District 6,"88,647","Butler, M. Caldwell",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156,"88,647",R,0,100,0,
House,Virginia,N/A,1978,District 7,"84,517","Robinson, J. Kenneth",Incumbent,"46,950","Fickett, Lewis P.",Challenger,N/A,N/A,N/A,N/A,9,"37,567",R,0,64.29,35.71,
House,Virginia,N/A,1978,District 8,"52,396","Herrity, John F.",Challenger,"56,137","Harris, Herbert E.",Incumbent,N/A,N/A,N/A,N/A,"2,637","3,741",D,0,48.28,51.72,
House,Virginia,N/A,1978,District 9,"76,877","Wampler, William C.",Incumbent,"47,367","Clark, C. Champ",Challenger,N/A,N/A,N/A,N/A,10,"29,510",R,0,61.88,38.12,
House,Virginia,N/A,1978,District 10,"61,981","Wolf, Frank R.",Challenger,"70,892","Fisher, Joseph L.",Incumbent,N/A,N/A,N/A,N/A,9,"8,911",D,0,46.65,53.35,
House,Washington,N/A,1978,District 1,"99,942","Pritchard, Joel",Incumbent,"52,706","Niemi, Janice",Challenger,N/A,N/A,N/A,N/A,"3,545","47,236",R,0,65.47,34.53,
House,Washington,N/A,1978,District 2,"66,793","Garner, John N.",Challenger,"70,620","Swift, Al",Challenger,N/A,N/A,N/A,N/A,N/A,"3,827",D,0,48.61,51.39,
House,Washington,N/A,1978,District 3,"58,270","Bennett, Rick",Challenger,"82,616","Bonker, Don",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,346",D,0,41.36,58.64,
House,Washington,N/A,1978,District 4,"54,389","Roylance, Susan",Challenger,"85,602","McCormack, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,213",D,0,38.85,61.15,
House,Washington,N/A,1978,District 5,"68,761","Alton, Duane",Challenger,"77,201","Foley, Thomas S.",Incumbent,N/A,N/A,N/A,N/A,"14,887","8,440",D,0,47.11,52.89,
House,Washington,N/A,1978,District 6,"43,640","Beaver, James E.",Challenger,"71,057","Dicks, Norman D.",Incumbent,N/A,N/A,N/A,N/A,"2,043","27,417",D,0,38.05,61.95,
House,Washington,N/A,1978,District 7,"59,052","Cunningham, John E.",Incumbent,"67,450","Lowry, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"8,398",D,0,46.68,53.32,
House,West Virginia,N/A,1978,District 1,"44,062","Haynes, Gene A.",Challenger,"76,372","Mollohan, Robert H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"32,310",D,0,36.59,63.41,
House,West Virginia,N/A,1978,District 2,"56,272","Benedict, Cleveland K.",Challenger,"69,683","Staggers, Harley O.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,411",D,0,44.68,55.32,
House,West Virginia,N/A,1978,District 3,"51,584","Staton, David M.",Challenger,"74,837","Slack, John M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"23,253",D,0,40.8,59.2,
House,West Virginia,N/A,1978,District 4,N/A,N/A,N/A,"70,035","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,035",D,0,0,100,
House,Wisconsin,N/A,1978,District 1,"64,437","Petrie, William W.",Challenger,"77,146","Aspin, Les",Incumbent,N/A,N/A,N/A,N/A,2,"12,709",D,0,45.51,54.49,
House,Wisconsin,N/A,1978,District 2,"71,412","Wright, James A.",Challenger,"99,631","Kastenmeier, Robert W.",Incumbent,N/A,N/A,N/A,N/A,"1,719","28,219",D,0,41.75,58.25,
House,Wisconsin,N/A,1978,District 3,"57,060","Ellis, Michael S.",Challenger,"96,326","Baldus, Alvin",Incumbent,N/A,N/A,N/A,N/A,26,"39,266",D,0,37.2,62.8,
House,Wisconsin,N/A,1978,District 4,"52,125","Honadel, Elroy C.",Challenger,"101,575","Zablocki, Clement J.",Incumbent,N/A,N/A,N/A,N/A,3,"49,450",D,0,33.91,66.09,
House,Wisconsin,N/A,1978,District 5,"30,185","Medina, James R.",Challenger,"85,067","Reuss, Henry S.",Incumbent,N/A,N/A,N/A,N/A,"1,168","54,882",D,0,26.19,73.81,
House,Wisconsin,N/A,1978,District 6,"114,742","Steiger, William A.",Incumbent,"48,785","Steffes, Robert J.",Challenger,N/A,N/A,N/A,N/A,"1,290","65,957",R,0,70.17,29.83,
House,Wisconsin,N/A,1978,District 7,"65,750","Vesta, Vinton A.",Challenger,"110,874","Obey, David R.",Challenger,N/A,N/A,N/A,N/A,"1,680","45,124",D,0,37.23,62.77,
House,Wisconsin,N/A,1978,District 8,"101,856","Roth, Toby",Challenger,"73,925","Cornell, Robert J.",Incumbent,N/A,N/A,N/A,N/A,10,"27,931",R,0,57.94,42.06,
House,Wisconsin,N/A,1978,District 9,"118,386","Sensenbrenner, F. James Jr.",Challenger,"75,207","Flynn, Matihew J.",Challenger,N/A,N/A,N/A,N/A,95,"43,179",R,0,61.15,38.85,
House,Wyoming,N/A,1978,At Large,"75,855","Cheney, Richard",Challenger,"53,522","Bagley, Bill",Challenger,N/A,N/A,N/A,N/A,N/A,"22,333",R,0,58.63,41.37,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
U.S. HOUSE OF REPRESENTATIVES 1976 in ALL STATES,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,1976,District 1,"98,257","Edwards, Jack",Incumbent,"58,906","Davenport, Bill",Challenger,N/A,N/A,N/A,N/A,7,"39,351",R,0,62.52,37.48,
House,Alabama,N/A,1976,District 2,"90,069","Dickinson, William Louis",Incumbent,"66,288","Keahey, J. Carole",Challenger,N/A,N/A,N/A,N/A,5,"23,781",R,0,57.6,42.4,
House,Alabama,N/A,1976,District 3,N/A,N/A,N/A,"106,935","Nichols, Bill",Incumbent,N/A,N/A,N/A,N/A,"1,113","106,935",D,0,0,100,
House,Alabama,N/A,1976,District 4,"34,531","Wilson, Leonard",Challenger,"141,490","Bevill, Tom",Incumbent,N/A,N/A,N/A,N/A,1,"106,959",D,0,19.62,80.38,
House,Alabama,N/A,1976,District 5,N/A,N/A,N/A,"113,553","Flippo, Ronnie G.",Challenger,N/A,N/A,N/A,N/A,7,"113,553",D,0,0,100,
House,Alabama,N/A,1976,District 6,"92,113","Buchanan, John H. Jr.",Incumbent,"69,384","Bailey, Mel",Challenger,N/A,N/A,N/A,N/A,"1,021","22,729",R,0,57.04,42.96,
House,Alabama,N/A,1976,District 7,N/A,N/A,N/A,"110,496","Flowers, Walter",Incumbent,N/A,N/A,N/A,N/A,5,"110,496",D,0,0,100,
House,Alaska,N/A,1976,At Large,"83,722","Young, Don",Incumbent,"34,194","Hopson, Eben",Challenger,N/A,N/A,N/A,N/A,292,"49,528",R,0,71,29,
House,Arizona,N/A,1976,District 1,"96,397","Rhodes, John J.",Incumbent,"68,404","Fullinwider, Patricia",Challenger,N/A,N/A,N/A,N/A,"3,318","27,993",R,0,58.49,41.51,
House,Arizona,N/A,1976,District 2,"71,765","Guttersen, Laird",Challenger,"106,054","Udall, Morris K.",Incumbent,N/A,N/A,N/A,N/A,"4,309","34,289",D,0,40.36,59.64,
House,Arizona,N/A,1976,District 3,"79,162","Koory, Fred",Challenger,"88,854","Stump, Robert Lee",Challenger,N/A,N/A,N/A,N/A,"19,149","9,692",D,0,47.12,52.88,
House,Arizona,N/A,1976,District 4,"93,154","Rudd, Eldon",Challenger,"92,435","Mason, Tony",Challenger,N/A,N/A,N/A,N/A,"6,001",719,R,0,50.19,49.81,
House,Arkansas,N/A,1976,District 1,"52,565","Holleman, Harlan",Challenger,"116,217","Alexander, William",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,652",D,0,31.14,68.86,
House,Arkansas,N/A,1976,District 2,"22,819","Kelly, James J.",Challenger,"144,780","Tucker, Jim Guy",Challenger,N/A,N/A,N/A,N/A,8,"121,961",D,0,13.62,86.38,
House,Arkansas,N/A,1976,District 3,Unopposed,"Hammerschmidt, John",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,R,0,100,0,
House,Arkansas,N/A,1976,District 4,N/A,N/A,N/A,Unopposed,"Thornton, Ray",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,California,N/A,1976,District 1,"56,539","Taylor, James E.",Challenger,"160,477","Johnson, Harold T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"103,938",D,0,26.05,73.95,
House,California,N/A,1976,District 2,"121,290","Clausen, Don H.",Incumbent,"88,829","Klee, Oscar H.",Challenger,N/A,N/A,N/A,N/A,"6,444","32,461",R,0,57.72,42.28,
House,California,N/A,1976,District 3,"52,075","Marsh, George R.",Challenger,"139,779","Moss, John Emerson",Incumbent,N/A,N/A,N/A,N/A,N/A,"87,704",D,0,27.14,72.86,
House,California,N/A,1976,District 4,"75,193","Dehr, Albert",Challenger,"75,844","Leggett, Robert L.",Incumbent,N/A,N/A,N/A,N/A,"11,331",651,D,0,49.78,50.22,
House,California,N/A,1976,District 5,"64,008","Fanning, Branwell",Challenger,"103,746","Burton, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,738",D,0,38.16,61.84,
House,California,N/A,1976,District 6,"35,359","Spinosa, Tom",Challenger,"86,493","Burton, Phillip",Incumbent,N/A,N/A,N/A,N/A,"9,064","51,134",D,0,29.02,70.98,
House,California,N/A,1976,District 7,"45,863","Vickers, Robert L.",Challenger,"147,064","Miller, George",Incumbent,N/A,N/A,N/A,N/A,"3,889","101,201",D,0,23.77,76.23,
